seller_id,seller_state,seller_city,performance_tier,total_orders,avg_delivery_days,avg_shipping_days,avg_approval_delay,late_rate_pct,late_orders,on_time_orders,total_revenue,avg_freight,avg_deviation
b39d7fe263ef469605dbb32608aee0af,SP,ibitinga,Tier 2 - Average,43,13.3,3.21,0.4,4.65,2,46,5063.2,21.604791666666667,-15.62
b410bdd36d5db7a65dcd42b7ead933b8,GO,goiania,Tier 1 - Excellent,42,9.2,1.48,0.36,2.38,1,41,7368.9,22.638333333333335,-14.68
b494891378bd8f4560abe576c52deacd,SP,sao paulo,Tier 2 - Average,19,5.22,0.92,0.29,10.53,2,19,2839.0,14.094285714285714,-6.78
b499c00f28f4b7069ff6550af8c1348a,SP,limeira,Tier 2 - Average,147,10.82,3.71,0.5,13.61,20,162,10162.18,13.756043956043955,-11.46
b4a476fbd28de64b1e347abf9089366a,SP,itapevi,Tier 2 - Average,30,11.86,3.49,0.34,10.0,3,32,4479.04,22.744857142857143,-10.69
b4f8921fcc4ff77b66bea6dda43dcd51,RS,caxias do sul,Tier 1 - Excellent,18,7.63,1.74,0.34,5.56,1,19,11395.05,73.418,-16.99
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,sao paulo,Tier 1 - Excellent,143,9.75,1.69,0.4,2.8,4,160,6635.69,15.254573170731707,-14.3
b55638ad525e906c698fa2ce742c1742,SC,imbituba,Tier 4 - Critical,11,22.68,10.34,0.37,18.18,2,10,1094.8,24.239166666666666,-8.88
b561927807645834b59ef0d16ba55a24,SP,sao paulo,Tier 3 - Poor,85,12.52,3.74,0.31,16.47,14,81,4501.99,13.737263157894736,-8.06
b56906f7fd1696e043f1bcce164c487b,SP,echapora,Tier 2 - Average,40,13.58,4.52,0.42,5.0,2,40,2148.49,20.165,-13.88
b5e3e38609125694d2ea2417522a60b7,SC,florianopolis,Tier 4 - Critical,16,17.78,3.09,0.58,25.0,4,13,995.04,17.714117647058824,-7.11
b64d51f0435e884e8de603b1655155ae,SP,garulhos,Tier 3 - Poor,17,8.03,2.45,0.65,29.41,5,18,416.18,15.537391304347826,-8.92
b6d44737c043328708f6749c2dbe50bd,SP,santo andre,Tier 1 - Excellent,61,7.91,1.79,0.49,6.56,4,75,5284.6,19.612784810126584,-13.67
b6e1504972665f739dec4facb9943775,SP,piracicaba,Tier 2 - Average,14,11.15,1.47,0.26,7.14,1,13,1484.48,16.134999999999998,-8.23
b74d1c09cb380e1d03a6f859c6f4224b,RJ,rio de janeiro,Tier 3 - Poor,30,11.47,1.58,0.66,20.0,6,32,2174.61,21.315,-11.14
b76dba6c951ab00dc4edf0a1aa88037e,SP,sao paulo,Tier 2 - Average,157,10.25,2.23,0.54,3.18,5,162,2545.31,13.664850299401198,-16.15
b839e41795b7f3ad94cc2014a52f6796,SP,sao caetano do sul,Tier 1 - Excellent,32,6.91,1.93,0.59,3.12,1,34,41980.0,25.640285714285714,-12.69
b83cedfb587e7911540e3f576d6917ce,SP,sao paulo,Tier 2 - Average,24,10.08,2.63,0.31,8.33,2,23,2224.95,13.752,-8.7
b8555308bfdb4ca1ed54325a58da9a97,SP,sao bernardo do campo,Tier 2 - Average,26,10.29,2.36,0.72,7.69,2,26,3047.2,20.815357142857145,-10.44
b8630e1121437d41cb08e3c749c2c2e2,RJ,duque de caxias,Tier 3 - Poor,12,11.14,3.09,0.26,16.67,2,10,6988.0,28.84166666666667,-8.85
b8bc237ba3788b23da09c0f1f3a3288c,SC,itajai,Tier 2 - Average,45,11.92,1.46,0.27,2.22,1,46,13685.71,41.17978723404256,-13.55
b90e891671cffd9557f33a97dc523645,PR,sao jose dos pinhais,Tier 1 - Excellent,34,7.58,1.3,0.25,0.0,0,39,4449.0,16.213076923076922,-15.62
b92e3c8f9738272ff7c59e111e108d7c,MG,uba,Tier 3 - Poor,62,16.31,5.34,0.5,3.23,2,68,8231.09,34.48871428571429,-42.22
b94cc9f10ddc85e4ba73a6f7974e7101,RJ,macae,Tier 2 - Average,39,10.58,2.35,0.34,7.69,3,36,25346.1,26.215128205128206,-11.94
b9a03475e6447e631b6799ec8274800f,PR,formosa do oeste,Tier 2 - Average,10,10.67,1.41,0.83,0.0,0,11,1349.1,26.816363636363636,-20.59
b9ca8e8baa5d4aa038394a700f63e69f,SP,sao paulo,Tier 1 - Excellent,14,9.67,2.03,0.42,7.14,1,13,1289.77,27.727142857142855,-8.38
ba143b05f0110f0dc71ad71b4466ce92,SP,sao paulo,Tier 2 - Average,83,10.28,3.09,0.71,15.66,13,71,5998.7,15.603214285714287,-7.77
ba5daa4041e1f15cdf34b76e3e18a450,SP,sao paulo,Tier 1 - Excellent,15,5.69,1.74,0.11,0.0,0,15,806.8,10.17,-10.26
ba90964cff9b9e0e6f32b23b82465f7b,SP,guarulhos,Tier 1 - Excellent,38,10.02,1.21,0.21,5.26,2,36,44212.5,34.5,-11.29
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,jacarei,Tier 1 - Excellent,38,9.78,1.7,0.17,2.63,1,37,6078.05,20.253947368421052,-12.7
bb135baca94c82fcb731335ad5b04a03,SP,sao paulo,Tier 1 - Excellent,18,8.0,2.64,0.09,0.0,0,38,1049.8,12.44421052631579,-23.6
bb5bd94c8f59cc050072d2930c869cac,SP,sao paulo,Tier 2 - Average,16,14.84,5.68,0.86,6.25,1,16,2543.87,17.81,-10.58
bb7a14e229b1c95156719c3d9552eeee,RJ,rio de janeiro,Tier 2 - Average,10,11.6,4.48,0.5,10.0,1,9,2760.2,28.740999999999996,-9.81
bba3293d6f5d5af2f415e004e8b93ae3,SP,sao paulo,Tier 2 - Average,17,12.07,2.73,0.69,5.88,1,16,11702.1,19.217058823529413,-8.35
bba74270a87732727b5a3b4fd9ac1c39,MG,betim,Tier 1 - Excellent,35,9.28,2.24,0.31,0.0,0,40,5964.6,18.5935,-15.45
bbad7e518d7af88a0897397ffdca1979,SP,sao paulo,Tier 3 - Poor,68,15.28,6.36,0.57,27.94,19,65,4426.32,15.653809523809525,-6.34
bbaff50f3b708fda865918715276cd87,SP,atibaia,Tier 3 - Poor,12,8.59,2.81,0.07,16.67,2,14,449.7,12.629375,-6.9
bbf9ad41dca6603e614efcdad7aab8c4,CE,fortaleza,Tier 2 - Average,14,13.93,1.54,0.68,0.0,0,14,7846.0,55.44714285714286,-21.06
bc07d855eac23aab5ac8a120f21d16b2,SP,mogi das cruzes,Tier 3 - Poor,11,12.7,2.59,0.18,18.18,2,10,1202.62,17.061666666666667,-10.05
bc2ac6b95e1accce9858528ee566c17e,SP,campinas,Tier 1 - Excellent,18,4.88,1.14,0.14,0.0,0,22,2045.0,10.661818181818182,-9.0
bc302730ea8cf49b5c74f579febb5bbf,SP,campinas,Tier 2 - Average,11,11.24,2.42,0.47,9.09,1,10,2640.9,26.297272727272727,-9.25
bc47d5d1490df2b36add65d733eafaba,SP,santo andre,Tier 2 - Average,21,13.24,2.57,0.3,9.52,2,20,929.8,16.91181818181818,-11.13
bccf933e006e9b94a6184af782963e77,SP,assis,Tier 2 - Average,45,11.57,1.96,0.23,2.22,1,45,4162.74,19.227608695652176,-12.55
bce6a5ecf98e99fd2a8868b15c51f04b,SP,guarulhos,Tier 3 - Poor,14,11.24,4.37,0.22,21.43,3,12,3464.9,16.106666666666666,-7.77
bd0389da23d89b726abf911cccc54596,DF,brasilia,Tier 2 - Average,87,13.49,1.73,0.48,8.05,7,83,7472.16,18.403444444444442,-11.81
bd15ee794d5e640d9dd71b665b2ab15b,SP,ribeirao preto,Tier 3 - Poor,12,14.46,5.2,0.02,16.67,2,10,374.8,18.2775,-13.54
bd1d49a326abfa9b1036772e40445430,SP,bauru,Tier 2 - Average,12,11.99,3.49,0.1,8.33,1,12,637.7,14.5,-11.27
bd23da7354813347129d751591d1a6e2,SP,sao paulo,Tier 1 - Excellent,85,9.88,2.38,0.55,4.71,4,82,9404.7,15.769302325581396,-9.47
bd4889b5e9133b35b66e42a8665cea5c,SP,sao paulo,Tier 1 - Excellent,36,10.21,2.4,0.75,0.0,0,42,6271.9,23.443809523809524,-13.53
bd697db56ff8e7c9cd1abeb7f72029b2,SP,sao paulo,Tier 2 - Average,21,10.88,2.47,0.42,0.0,0,21,2869.79,15.673333333333332,-11.97
be8e909810184b9b19e886129149d8e5,SP,piracicaba,Tier 3 - Poor,15,15.36,1.75,0.01,20.0,3,12,629.85,14.415333333333333,-6.7
beadbee30901a7f61d031b6b686095ad,SP,guarulhos,Tier 3 - Poor,64,13.54,7.12,0.35,25.0,16,52,4373.98,13.78735294117647,-8.95
bf00385a5f7fc1ef39a13c2e9ee50a5f,SP,sao paulo,Tier 1 - Excellent,28,5.77,2.11,0.5,0.0,0,28,855.4,11.923214285714286,-10.13
bf100ecb7997df312b285358fb32f92c,PR,sao jose dos pinhais,Tier 1 - Excellent,20,9.66,3.16,0.9,0.0,0,21,1991.9,16.433809523809526,-16.93
bf3c6d2a28b2b5501e6c15448982dcc9,SP,sao paulo,Tier 2 - Average,35,10.61,1.58,0.5,2.86,1,42,3956.5,16.084883720930232,-11.28
bf84056e679dbe9c69929847a40e338f,SP,sao paulo,Tier 2 - Average,35,12.36,4.13,0.33,8.57,3,35,1918.08,11.539473684210526,-5.74
bfd27a966d91cfaafdb25d076585f0da,SP,serra negra,Tier 2 - Average,114,12.37,2.29,0.32,5.26,6,109,19225.0,22.925304347826085,-14.83
c003204e1ab016dfa150abc119207b24,SP,cajamar,Tier 1 - Excellent,194,9.7,1.71,0.53,6.7,13,186,24815.39,23.644070351758796,-10.77
c013e57c075a06e5b5c48ee03c525719,SP,sao carlos,Tier 2 - Average,42,9.35,1.57,0.47,9.52,4,41,1971.55,19.04688888888889,-10.87
c0563dd588b775f2e37747ef6ad6c92c,SP,santo andre,Tier 2 - Average,28,10.86,2.89,0.24,10.71,3,25,3697.2,14.195714285714285,-8.38
c12b92bf1c350f3e6bf88d3596219c86,SP,garca,Tier 2 - Average,17,10.78,1.67,0.67,5.88,1,16,4808.78,26.121176470588235,-12.42
c26a2be5b53b7db6b276280da212a779,RJ,nova friburgo,Tier 2 - Average,13,13.56,5.33,0.34,0.0,0,18,7482.0,44.825,-11.3
c273175f7c6c80fb02f051e2fc6d0d72,SP,sao paulo,Tier 2 - Average,14,10.59,3.77,0.23,7.14,1,13,1188.23,18.23,-11.74
c2d70ce2c5d0a2eb75e78668236e6dc8,SP,sao paulo,Tier 1 - Excellent,13,8.1,2.03,0.3,0.0,0,15,2470.9,15.267999999999999,-12.04
c31eff8334d6b3047ed34bebd4d62c36,SP,salto,Tier 2 - Average,120,12.77,5.58,0.73,14.17,17,104,12991.61,19.49785123966942,-9.51
c33847515fa6305ce6feb1e818569f13,SC,brusque,Tier 1 - Excellent,114,9.56,2.0,0.43,5.26,6,122,15519.85,34.175078125,-14.73
c35672b10ad50968f567ea3f4b91e877,RJ,mesquita,Tier 1 - Excellent,18,10.14,2.3,0.27,5.56,1,21,1150.57,16.58090909090909,-12.65
c37b2059d4f90d4feead554e5246565e,SP,sao paulo,Tier 4 - Critical,12,20.02,8.9,0.91,58.33,7,9,839.3,13.87375,-3.57
c3867b4666c7d76867627c2f7fb22e21,SP,guara,Tier 2 - Average,228,15.22,2.83,0.3,11.84,27,214,34666.9,19.474273858921162,-9.22
c3acdfac4e3e97ff87529454fbc03642,SP,sao paulo,Tier 2 - Average,12,11.16,6.39,0.52,8.33,1,11,16788.0,22.439999999999998,-8.75
c3cfdc648177fdbbbb35635a37472c53,PR,curitiba,Tier 1 - Excellent,278,9.69,1.77,0.22,2.52,7,300,43048.18,19.803355048859935,-15.63
c3e1abd72a42fe690fcd89cf5720fe29,SP,mogi guacu,Tier 1 - Excellent,13,4.31,1.25,1.06,0.0,0,13,1798.61,12.997692307692308,-10.7
c4d51195486dc781531876a7d00453d8,SP,presidente prudente,Tier 4 - Critical,17,23.73,6.01,0.54,29.41,5,12,11468.98,33.49235294117647,-12.07
c4fabeea6e569d42d02993bb1f4f1cbc,CE,fortaleza,Tier 3 - Poor,11,21.73,5.25,0.37,9.09,1,10,859.3,25.201818181818183,-4.54
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,PR,curitiba,Tier 3 - Poor,15,15.85,4.18,0.5,13.33,2,14,1567.9,34.919375,-10.47
c510bc1718f0f2961eaa42a23330681a,SP,indaiatuba,Tier 1 - Excellent,12,6.96,1.63,0.61,0.0,0,12,10141.0,59.20416666666667,-9.15
c5f7e746b7e6d07def6c0dae9903279b,PR,curitiba,Tier 1 - Excellent,10,5.4,1.36,0.4,0.0,0,11,1429.0,20.901818181818182,-16.41
c5f7feb04a6a1fb3596322bfc3cf1917,SP,sao caetano do sul,Tier 2 - Average,10,10.31,2.01,0.32,10.0,1,9,1510.6,31.457,-7.53
c60b801f2d52c7f7f91de00870882a75,SP,guarulhos,Tier 4 - Critical,39,16.1,7.31,0.41,20.51,8,31,11296.5,17.90871794871795,-9.96
c6381d2d013342748761e906d45aff76,RS,portao,Tier 3 - Poor,15,16.97,7.08,0.29,0.0,0,28,2042.98,20.40285714285714,-13.71
c66dccfb3f109511246da627dd5a2498,SP,registro,Tier 2 - Average,44,11.34,1.62,0.27,4.55,2,42,12182.55,21.471363636363638,-14.31
c679fb69a36e1d8349e8c50a217b4d58,RS,caxias do sul,Tier 3 - Poor,14,10.44,4.47,0.5,21.43,3,14,1825.68,22.83588235294118,-8.92
c68fb906c8f4b4b946d8386bfa6e5467,SP,jaboticabal,Tier 2 - Average,45,11.16,1.43,0.49,2.22,1,47,4541.16,18.592708333333334,-12.16
c6a7539d424a8402232c2228d7a03c5e,SP,sao paulo,Tier 2 - Average,10,13.75,4.98,0.27,10.0,1,14,607.5,26.254666666666665,-10.01
c6bda72e4dbf5c5866b13cb1810c6d03,SP,sao paulo,Tier 1 - Excellent,59,10.21,1.89,0.25,3.39,2,57,14059.38,19.26677966101695,-11.56
c70c1b0d8ca86052f45a432a38b73958,SP,hortolandia,Tier 2 - Average,260,7.67,3.22,0.3,10.38,27,309,36289.15,11.611339285714285,-8.4
c72de06d72748d1a0dfb2125be43ba63,BA,guanambi,Tier 1 - Excellent,21,9.71,1.36,0.55,0.0,0,22,17522.0,55.053636363636365,-18.03
c731d18cea9bf687ffee82a241c25b11,SC,concordia,Tier 1 - Excellent,24,7.65,1.47,0.29,0.0,0,26,3662.0,23.486538461538462,-16.31
c794dab4928dd97beb41d05514441e86,SP,artur nogueira,Tier 2 - Average,16,13.79,2.34,0.53,12.5,2,14,1312.4,14.511875,-6.71
c826c40d7b19f62a09e2d7c5e7295ee2,SP,guarulhos,Tier 2 - Average,346,13.19,2.73,0.41,9.54,33,332,44653.04,14.914054794520549,-9.17
c8417879a15366a17c30af34c798c332,SP,sao paulo,Tier 2 - Average,25,9.49,2.01,0.45,12.0,3,32,1734.7,13.09,-9.3
c84592044b180dec206770c38603814b,SP,sao paulo,Tier 2 - Average,14,12.92,2.41,0.35,0.0,0,14,491.94,14.930714285714286,-12.45
c8467937e403e76a8ee9f0ab13f6f5ef,MG,pocos de caldas,Tier 3 - Poor,30,16.68,4.28,0.45,13.33,4,29,1853.79,17.846969696969698,-8.79
c847e075301870dd144a116762eaff9a,MG,uberaba,Tier 3 - Poor,41,16.81,1.86,0.49,9.76,4,38,15248.8,26.016190476190477,-10.01
c864036feaab8c1659f65ea4faebe1da,PR,campo largo,Tier 2 - Average,58,12.28,1.59,0.32,3.45,2,56,10454.2,31.820172413793102,-12.65
c89cf7c468a48af70aada384e722f9e2,RJ,petropolis,Tier 2 - Average,14,14.19,3.54,0.33,7.14,1,13,745.0,16.143571428571427,-9.48
c8b0e2b0a7095e5d8219575d5e7e1181,SP,itaquaquecetuba,Tier 1 - Excellent,81,10.21,1.32,0.21,7.41,6,76,11788.24,17.640243902439025,-10.07
c8b3445d737de6befde0c88ede534a5e,SP,sao paulo,Tier 2 - Average,30,11.38,3.18,1.03,3.33,1,35,3149.04,18.104166666666668,-9.86
c9a06ece156bb057372c68718ec8909b,DF,brasilia,Tier 2 - Average,11,11.49,3.04,0.39,0.0,0,11,3849.0,39.36000000000001,-32.38
c9aafcd0621b2207c10e32c649cada4d,SP,sao paulo,Tier 2 - Average,40,9.01,2.9,0.37,10.0,4,43,2671.26,17.389148936170212,-10.56
c9c7905cffc4ef9ff9f113554423e671,SP,itapecerica da serra,Tier 2 - Average,127,11.06,2.01,0.42,12.6,16,123,10657.18,15.176474820143886,-9.37
ca3bd7cd9f149df75950150d010fe4a2,SP,sao paulo,Tier 2 - Average,68,13.79,6.28,1.14,4.41,3,132,9253.47,24.58437037037037,-16.2
ca4b77513ac2040591b0d8fae6958380,SP,sando andre,Tier 3 - Poor,14,7.59,2.25,0.12,21.43,3,12,1772.45,13.411333333333335,-2.38
caa9bc43a9fe8cf9c564ddd8a03cc4a6,SP,jacarei,Tier 1 - Excellent,13,9.11,2.6,0.63,7.69,1,13,803.87,16.705000000000002,-10.68
cab85505710c7cb9b720bceb52b01cee,SP,sao paulo,Tier 1 - Excellent,201,10.18,3.07,0.4,2.49,5,199,11124.6,13.859754901960784,-15.07
cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,indaiatuba,Tier 4 - Critical,74,19.9,5.91,0.5,25.68,19,63,4128.19,18.664756097560975,-4.33
cac63f48c38cd7d002a7e846dcd99a23,SP,sumare,Tier 1 - Excellent,10,7.23,1.93,0.4,0.0,0,10,874.0,14.062000000000001,-12.03
cac876b37d3abcd6bd76caca30277996,PR,cascavel,Tier 3 - Poor,27,12.07,1.59,0.27,18.52,5,28,2229.77,22.09151515151515,-14.08
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,sao paulo,Tier 2 - Average,48,13.81,5.09,0.38,6.25,3,47,2788.32,16.407,-12.8
cb41bfbcbda0aea354a834ab222f9a59,SP,sao paulo,Tier 4 - Critical,11,37.56,7.61,0.47,36.36,4,7,3792.0,78.06,10.3
cb5df0dcb9e280b1780e9d589889f2c7,SP,bady bassitt,Tier 4 - Critical,11,20.69,7.57,0.66,18.18,2,10,1614.88,37.82666666666666,-15.77
cb6c9f5888a7a090c75beaf615925792,ES,vila velha,Tier 2 - Average,11,10.16,1.05,0.21,9.09,1,10,779.89,20.825454545454548,-10.42
cb8bcce248bb1fb274ba762d8b971456,MG,santa rita do sapucai,Tier 2 - Average,66,12.57,1.92,0.39,1.52,1,66,9152.4,17.91179104477612,-11.31
cb9fb4ca75d7ba8437480e8dde64fe98,SP,sao paulo,Tier 1 - Excellent,10,9.25,1.51,0.22,0.0,0,10,532.14,17.342,-10.99
cbd996ad3c1b7dc71fd0e5f5df9087e2,SP,sao jose do rio preto,Tier 2 - Average,160,12.84,2.0,0.31,10.0,16,173,8217.5,14.666349206349206,-10.59
cbf09e831b0c11f6f23ffb51004db972,SP,sbc/sp,Tier 1 - Excellent,10,5.28,1.78,0.17,0.0,0,10,1535.2,28.02,-12.74
cc3d14116804f7209f3884f6367f1152,PR,curitiba,Tier 2 - Average,27,13.04,2.92,0.2,3.7,1,29,5477.8,19.426333333333332,-16.63
cc419e0650a3c5ba77189a1882b7556a,SP,santo andre,Tier 2 - Average,1651,11.54,2.87,0.47,6.24,103,1616,101090.96,14.453769633507854,-12.35
cc5a78bbad32776dc4e3af205218368c,MG,divinopolis,Tier 1 - Excellent,33,7.64,1.45,0.19,3.03,1,37,4269.18,34.320263157894736,-15.91
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,sao jose do rio preto,Tier 1 - Excellent,55,9.02,2.02,0.35,0.0,0,63,7096.71,22.221746031746033,-11.6
cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,Tier 2 - Average,699,14.24,3.96,0.43,6.29,44,773,63035.16,17.32361077111383,-14.62
ccb83a794700270fde70898fe9ff368b,SC,sombrio,Tier 4 - Critical,12,16.59,1.93,0.35,16.67,2,10,11062.0,143.64416666666668,-9.27
ccc4bbb5f32a6ab2b7066a4130f114e3,PR,curitiba,Tier 3 - Poor,184,15.85,3.29,0.52,7.61,14,175,72926.72,27.3789417989418,-16.18
cce6ab8d1682639fe45ab70234f1665f,SP,curitiba,Tier 2 - Average,61,15.46,7.2,0.35,4.92,3,61,2442.7,17.76390625,-13.11
ccf8813e5a7d6c84d865cd38bfc2b130,SP,taubate,Tier 2 - Average,26,11.43,2.06,0.21,7.69,2,24,2635.5,15.991923076923078,-12.8
cd06602b43d8800bd0afad514919d35c,SP,sao paulo,Tier 2 - Average,43,11.96,4.27,0.4,4.65,2,50,2555.31,14.087307692307691,-11.04
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,SP,nova odessa,Tier 2 - Average,12,11.71,1.93,0.46,8.33,1,11,651.04,19.099166666666665,-8.92
cd68562d3f44870c08922d380acae552,SP,ribeirao preto,Tier 4 - Critical,122,16.78,3.81,0.37,21.31,26,103,18119.7,16.745426356589146,-6.85
cd6efc47efaabf134f8bdb654e10b4f1,RJ,rio de janeiro,Tier 2 - Average,31,8.5,1.34,0.29,9.68,3,29,4158.55,18.7065625,-13.35
cda598c48d7c614bc1cad7d8ff6f0010,SP,mirassol,Tier 1 - Excellent,17,8.13,1.26,0.31,0.0,0,18,1118.6,16.755555555555556,-13.19
ce248b21cb2adc36282ede306b7660e5,SC,jaragua do sul,Tier 2 - Average,64,15.6,2.37,0.6,10.94,7,58,13560.19,29.154,-9.83
ce27a3cc3c8cc1ea79d11e561e9bebb6,SP,sao paulo,Tier 1 - Excellent,121,10.05,3.12,0.61,2.48,3,147,9433.95,14.262333333333332,-12.77
ce616e1913288884e7742faac9d981db,SP,cotia,Tier 1 - Excellent,14,7.64,1.37,0.07,7.14,1,21,333.3,11.825,-11.79
ce69a8021d18961dd2a40269b7c2c293,PR,curitiba,Tier 2 - Average,18,10.6,1.58,0.45,11.11,2,16,4718.01,25.105,-9.88
ce7d1888639e6fb06b2749cbfdac1ff7,MG,baependi,Tier 2 - Average,78,14.19,2.52,0.37,8.97,7,77,11793.89,36.698214285714286,-12.11
cea729054f157f5870bdd321a958d994,SP,sao paulo,Tier 1 - Excellent,24,7.26,1.52,0.55,4.17,1,25,2482.1,13.443076923076923,-8.58
ceaec5548eefc6e23e6607c5435102e7,SP,sao paulo,Tier 2 - Average,198,12.92,3.17,0.49,6.06,12,194,51478.18,29.978398058252427,-14.54
cee48807215b30a12ca2ca10ffb5f250,SP,guaruja,Tier 3 - Poor,39,23.41,11.79,0.41,15.38,6,34,7212.23,22.83225,-12.43
cf2384dd2f1dddea3f838efed0945e65,SP,serra negra,Tier 2 - Average,16,14.25,3.42,0.79,0.0,0,16,2101.5,27.09,-8.0
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,uba,Tier 2 - Average,15,14.08,4.52,0.26,0.0,0,20,4780.81,50.774,-14.94
cfb1a033743668a192316f3c6d1d2671,SP,votorantim,Tier 2 - Average,143,11.87,3.85,0.38,13.29,19,160,12609.54,18.777430167597764,-10.86
cfd7ddab722b902f7ac5b5f3ba6d723d,MG,contagem,Tier 1 - Excellent,12,6.17,1.09,0.18,0.0,0,13,3385.03,51.77538461538462,-11.77
cfe94489ddd337d1e29e12f2a7205d10,SP,sao paulo,Tier 3 - Poor,20,7.77,2.29,0.33,25.0,5,19,2376.0,12.3675,-6.18
d03698c2efd04a549382afa6623e27fb,BA,ilheus,Tier 2 - Average,18,15.6,2.81,0.59,5.56,1,20,8865.47,37.102380952380955,-14.84
d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,rio de janeiro,Tier 2 - Average,77,11.24,2.54,0.3,9.09,7,73,13244.0,14.270625,-10.52
d06d019f72a04e5497a0b64190af170c,SP,cotia,Tier 1 - Excellent,17,8.5,2.22,0.29,5.88,1,16,2415.93,13.26529411764706,-11.73
d101c6da914ae3d53f7bee42283f2fe2,SP,sao paulo,Tier 2 - Average,13,13.84,4.88,0.84,7.69,1,15,1297.4,16.259375,-20.76
d12c926d74ceff0a90a21184466ce161,SP,sao paulo,Tier 1 - Excellent,76,8.55,1.75,0.45,1.32,1,96,3850.28,12.63298969072165,-13.64
d13e50eaa47b4cbe9eb81465865d8cfc,SP,santo andre,Tier 3 - Poor,65,4.95,1.5,0.3,21.54,14,53,6992.56,12.221492537313432,-4.14
d17f467e4bf608a510c20d82f4ba3b6b,RS,caxias do sul,Tier 3 - Poor,11,12.06,5.48,0.61,18.18,2,9,2963.78,46.13909090909091,-6.46
d1b65fc7debc3361ea86b5f14c68d2e2,SP,mogi guacu,Tier 1 - Excellent,39,9.07,2.14,0.49,5.13,2,38,11413.17,35.253750000000004,-15.32
d1b9d4be4b6f9ebd85f8acd6745ba612,MG,nova lima,Tier 2 - Average,11,10.81,4.26,0.41,0.0,0,11,1154.35,17.652727272727272,-17.03
d1c281d3ae149232351cd8c8cc885f0d,SP,ibitinga,Tier 2 - Average,214,12.46,2.21,0.46,9.81,21,218,26833.61,22.510753138075312,-10.85
d1c7fa84e48cfa21a0e595167c1c500e,RS,jacutinga,Tier 2 - Average,12,11.88,2.25,1.03,0.0,0,12,1156.03,26.77916666666667,-18.35
d1ef48b38baca7e831711c4a0aeb398f,PR,apucarana,Tier 2 - Average,28,9.79,1.89,0.22,14.29,4,30,1439.13,19.19529411764706,-14.82
d20b021d3efdf267a402c402a48ea64b,SP,ibitinga,Tier 4 - Critical,86,16.66,4.25,0.33,20.93,18,84,3922.3,14.75450980392157,-5.21
d23019c84ffae2d5ef2270367b8605fc,PR,londrina,Tier 2 - Average,39,11.28,2.68,0.57,2.56,1,38,29205.1,70.50615384615384,-13.66
d2374cbcbb3ca4ab1086534108cc3ab7,SP,ibitinga,Tier 2 - Average,514,14.3,4.61,0.44,6.42,33,587,20926.02,15.232596774193548,-14.76
d25aa0aaacb370e912f8cf6efeba38b3,SC,massaranduba,Tier 1 - Excellent,17,8.97,1.5,0.29,5.88,1,20,2658.45,34.032380952380954,-16.02
d2e753bb80b7d4faa77483ed00edc8ca,BA,porto seguro,Tier 2 - Average,14,12.74,2.37,0.42,7.14,1,14,1320.7,30.282666666666668,-14.92
d32e3909cfb714fb2a6cb092c85b9c5f,SP,jundiai,Tier 4 - Critical,10,22.17,11.39,0.15,30.0,3,8,2827.9,22.818181818181817,-9.83
d354c38a7182125a748cb10474fe963b,RJ,aperibe,Tier 2 - Average,17,13.12,4.83,0.55,5.88,1,18,1500.34,15.440526315789475,-12.23
d3674f271c91f824f82d24d92011f669,DF,brasilia,Tier 2 - Average,20,13.77,1.97,0.19,10.0,2,18,1718.3,19.176,-10.74
d379f449f2a3b271bc01c0782020f705,MG,divinopolis,Tier 2 - Average,28,13.58,2.39,0.31,3.57,1,28,4423.06,37.12896551724138,-14.17
d3f39f05462b79a4562d35893a28f159,SP,mococa,Tier 2 - Average,33,12.12,1.6,0.4,15.15,5,32,2363.4,14.323513513513515,-11.6
d4910f1cdcfdabd48d6b316e395d4a23,SP,santo andre,Tier 2 - Average,11,6.04,2.43,0.6,9.09,1,11,1146.88,17.92,-9.5
d4e12e7884759a14fa0f5f896c791cae,SP,sao paulo,Tier 1 - Excellent,29,8.33,2.08,0.5,6.9,2,30,1400.0,13.7396875,-11.59
d4e4b5192cba4e0e66eb12a9d347239d,PR,toledo,Tier 2 - Average,11,13.38,3.18,0.34,0.0,0,11,431.9,17.59090909090909,-15.34
d4f117125b59ce73c3302f88ee40c458,SP,sao paulo,Tier 1 - Excellent,17,7.73,1.97,0.56,0.0,0,17,783.29,12.665882352941177,-11.03
d4ffeb15b67e81ff9af2b4252d99fb7e,SP,atibaia,Tier 1 - Excellent,11,8.98,1.78,0.43,0.0,0,12,1400.4,27.034166666666664,-12.42
d50d79cb34e38265a8649c383dcffd48,SP,sao paulo,Tier 2 - Average,70,13.16,2.35,0.69,7.14,5,65,13012.42,27.603714285714286,-12.65
